Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
1709;CA-2023-123491;30/10/2023;05/11/2023;Standard Class;JK-15205;Consumer;94122;OFF-PA-10003424;7.42;2;0;3.71
1710;CA-2023-123491;30/10/2023;05/11/2023;Standard Class;JK-15205;Consumer;94122;FUR-CH-10003061;71.992;1;0.2;-0.8999
1711;CA-2023-123491;30/10/2023;05/11/2023;Standard Class;JK-15205;Consumer;94122;OFF-AR-10003514;19.9;5;0;6.567
1712;CA-2023-123491;30/10/2023;05/11/2023;Standard Class;JK-15205;Consumer;94122;OFF-AP-10002684;1702.12;14;0;510.636
1713;CA-2021-145401;30/01/2021;04/02/2021;Standard Class;JP-15520;Consumer;77070;OFF-PA-10004405;14.304;6;0.2;5.0064
1714;US-2023-124968;08/09/2023;13/09/2023;Second Class;MM-18055;Consumer;60610;FUR-TA-10004289;765.625;7;0.5;-566.5625
1715;CA-2023-104003;07/10/2023;13/10/2023;Standard Class;DC-13285;Consumer;94110;FUR-BO-10003965;307.666;2;0.15;-14.4784
1716;CA-2022-154788;30/04/2022;04/05/2022;Standard Class;JL-15835;Consumer;10011;OFF-BI-10003314;7.712;2;0.2;2.7956
1717;CA-2022-169943;19/05/2022;24/05/2022;Standard Class;BN-11515;Consumer;10011;OFF-AP-10001563;242.9;5;0;70.441
1718;CA-2022-169943;19/05/2022;24/05/2022;Standard Class;BN-11515;Consumer;10011;OFF-ST-10004123;454.9;5;0;0
1719;CA-2022-169943;19/05/2022;24/05/2022;Standard Class;BN-11515;Consumer;10011;FUR-FU-10002088;35.92;4;0;15.0864
1720;CA-2022-169943;19/05/2022;24/05/2022;Standard Class;BN-11515;Consumer;10011;FUR-FU-10000010;39.76;8;0;12.3256
1721;CA-2022-169943;19/05/2022;24/05/2022;Standard Class;BN-11515;Consumer;10011;OFF-BI-10002824;47.744;4;0.2;14.92
1722;US-2021-123218;20/12/2021;25/12/2021;Standard Class;KD-16345;Consumer;60623;TEC-PH-10001061;159.984;2;0.2;11.9988
1723;US-2021-123218;20/12/2021;25/12/2021;Standard Class;KD-16345;Consumer;60623;TEC-AC-10000736;255.968;4;0.2;51.1936
1724;US-2021-123218;20/12/2021;25/12/2021;Standard Class;KD-16345;Consumer;60623;FUR-BO-10003966;359.058;3;0.3;-71.8116
1725;CA-2021-127453;19/12/2021;20/12/2021;First Class;JK-15370;Consumer;19143;OFF-AP-10000828;434.352;3;0.2;43.4352
1726;CA-2021-127453;19/12/2021;20/12/2021;First Class;JK-15370;Consumer;19143;OFF-AP-10002906;3.552;2;0.2;0.444
1727;CA-2021-127453;19/12/2021;20/12/2021;First Class;JK-15370;Consumer;19143;OFF-AP-10003860;88.832;4;0.2;7.7728
1728;US-2023-164056;29/04/2023;04/05/2023;Second Class;FM-14215;Corporate;43017;FUR-TA-10001307;1048.35;5;0.4;-69.89
1729;CA-2022-106894;07/02/2022;07/02/2022;Same Day;CA-12265;Consumer;22153;TEC-AC-10003063;100;4;0;21
1730;CA-2022-106894;07/02/2022;07/02/2022;Same Day;CA-12265;Consumer;22153;OFF-LA-10001045;7.83;3;0;3.6018
1731;CA-2020-125136;28/09/2020;03/10/2020;Standard Class;KD-16495;Corporate;28314;OFF-PA-10001457;96.256;8;0.2;31.2832
1732;CA-2020-125136;28/09/2020;03/10/2020;Standard Class;KD-16495;Corporate;28314;OFF-PA-10001804;10.688;2;0.2;3.7408
1733;US-2022-131149;10/07/2022;14/07/2022;Standard Class;LH-17155;Consumer;75081;OFF-ST-10000689;338.04;3;0.2;-33.804
1734;US-2022-131149;10/07/2022;14/07/2022;Standard Class;LH-17155;Consumer;75081;OFF-AR-10002135;154.24;4;0.2;17.352
1735;CA-2023-101483;29/07/2023;01/08/2023;Second Class;AG-10675;Consumer;28540;OFF-AP-10002082;34.848;2;0.2;6.534
1736;CA-2023-101483;29/07/2023;01/08/2023;Second Class;AG-10675;Consumer;28540;TEC-PH-10003442;22;5;0.2;1.375
1737;CA-2023-101483;29/07/2023;01/08/2023;Second Class;AG-10675;Consumer;28540;OFF-AR-10002833;4.368;3;0.2;0.3822
1738;CA-2021-130204;03/09/2021;09/09/2021;Standard Class;DB-13120;Corporate;94122;OFF-ST-10001325;31.44;3;0;8.4888
1739;CA-2021-130204;03/09/2021;09/09/2021;Standard Class;DB-13120;Corporate;94122;TEC-AC-10003038;17.9;2;0;3.401
1740;CA-2021-130204;03/09/2021;09/09/2021;Standard Class;DB-13120;Corporate;94122;TEC-AC-10003590;129.45;5;0;46.602
1741;CA-2020-110527;09/08/2020;16/08/2020;Standard Class;ED-13885;Home Office;92037;OFF-LA-10000262;20.88;8;0;9.6048
1742;CA-2023-152807;30/10/2023;03/11/2023;Standard Class;MC-18100;Consumer;19140;OFF-PA-10004355;20.736;4;0.2;7.2576
1743;CA-2023-152807;30/10/2023;03/11/2023;Standard Class;MC-18100;Consumer;19140;FUR-FU-10004415;7.168;2;0.2;0.9856
1744;CA-2023-152807;30/10/2023;03/11/2023;Standard Class;MC-18100;Consumer;19140;OFF-ST-10002486;11.168;2;0.2;-2.5128
1745;CA-2023-152807;30/10/2023;03/11/2023;Standard Class;MC-18100;Consumer;19140;TEC-AC-10001142;442.4;7;0.2;-55.3
1746;CA-2020-133270;06/06/2020;09/06/2020;First Class;BM-11785;Consumer;14609;OFF-AR-10002656;13.36;2;0;4.9432
1747;CA-2022-155670;13/08/2022;17/08/2022;Second Class;EM-14065;Consumer;28540;OFF-BI-10000138;11.232;8;0.7;-8.2368
1748;CA-2022-155670;13/08/2022;17/08/2022;Second Class;EM-14065;Consumer;28540;OFF-PA-10004947;10.272;3;0.2;3.21
1749;US-2020-157406;25/04/2020;29/04/2020;Standard Class;DA-13450;Home Office;77095;OFF-PA-10003543;10.368;2;0.2;3.6288
1750;US-2020-157406;25/04/2020;29/04/2020;Standard Class;DA-13450;Home Office;77095;OFF-AR-10002221;6.24;3;0.2;0.546
1751;CA-2021-139094;22/11/2021;27/11/2021;Standard Class;MO-17800;Home Office;78207;FUR-TA-10004607;206.962;2;0.3;-32.5226
1752;CA-2023-168837;14/10/2023;17/10/2023;First Class;JW-15955;Consumer;94601;FUR-FU-10001918;9.46;2;0;3.6894
1753;CA-2023-116715;02/12/2023;05/12/2023;First Class;VW-21775;Corporate;94122;OFF-ST-10004340;559.62;9;0;151.0974
1754;CA-2023-116715;02/12/2023;05/12/2023;First Class;VW-21775;Corporate;94122;OFF-PA-10004475;109.92;2;0;53.8608
1755;CA-2023-116715;02/12/2023;05/12/2023;First Class;VW-21775;Corporate;94122;OFF-PA-10003893;8.56;2;0;3.852
1756;CA-2021-135622;08/12/2021;11/12/2021;Second Class;TT-21460;Home Office;76106;OFF-PA-10000100;360.712;11;0.2;130.7581
1757;CA-2021-135622;08/12/2021;11/12/2021;Second Class;TT-21460;Home Office;76106;TEC-PH-10001817;1718.4;6;0.2;150.36
1758;US-2021-107349;13/07/2021;15/07/2021;First Class;SL-20155;Home Office;77095;OFF-BI-10001765;41.568;6;0.8;-66.5088
1759;CA-2020-139017;11/05/2020;17/05/2020;Standard Class;RM-19375;Consumer;77095;TEC-AC-10001013;46.864;2;0.2;7.6154
1760;CA-2020-141817;05/01/2020;12/01/2020;Standard Class;MB-18085;Consumer;19143;OFF-AR-10003478;19.536;3;0.2;4.884
1761;CA-2021-130785;05/09/2021;09/09/2021;Standard Class;AG-10900;Consumer;92105;FUR-BO-10000330;411.332;4;0.15;-4.8392
1762;CA-2021-130785;05/09/2021;09/09/2021;Standard Class;AG-10900;Consumer;92105;OFF-BI-10001900;28.752;6;0.2;9.7038
1763;CA-2021-130785;05/09/2021;09/09/2021;Standard Class;AG-10900;Consumer;92105;FUR-BO-10003159;293.199;3;0.15;-20.6964
1764;CA-2022-110254;04/08/2022;08/08/2022;Standard Class;ML-17755;Home Office;23434;OFF-SU-10002573;35.06;2;0;10.518
1765;CA-2022-110254;04/08/2022;08/08/2022;Standard Class;ML-17755;Home Office;23434;OFF-LA-10004484;4.13;1;0;1.8998
1766;CA-2022-110254;04/08/2022;08/08/2022;Standard Class;ML-17755;Home Office;23434;FUR-FU-10001591;109.8;9;0;46.116
1767;CA-2022-110254;04/08/2022;08/08/2022;Standard Class;ML-17755;Home Office;23434;OFF-LA-10002034;9.82;2;0;4.8118
1768;US-2020-158057;22/03/2020;26/03/2020;Standard Class;CC-12685;Consumer;27405;OFF-BI-10004410;7.644;4;0.7;-5.8604
1769;US-2020-158057;22/03/2020;26/03/2020;Standard Class;CC-12685;Consumer;27405;OFF-BI-10002735;51.465;5;0.7;-39.4565
1770;CA-2023-146024;02/03/2023;08/03/2023;Standard Class;SC-20770;Corporate;75081;OFF-SU-10001935;6.976;4;0.2;-1.3952
1771;CA-2023-146024;02/03/2023;08/03/2023;Standard Class;SC-20770;Corporate;75081;OFF-BI-10003291;12.222;7;0.8;-20.1663
1772;CA-2022-129686;27/11/2022;29/11/2022;Second Class;GG-14650;Corporate;60623;OFF-ST-10004337;97.984;2;0.2;-24.496
1773;CA-2022-129686;27/11/2022;29/11/2022;Second Class;GG-14650;Corporate;60623;TEC-AC-10001266;62.4;6;0.2;19.5
1774;CA-2020-118976;28/04/2020;03/05/2020;Standard Class;MY-18295;Corporate;21215;OFF-BI-10001628;20.86;2;0;9.387
1775;CA-2020-118976;28/04/2020;03/05/2020;Standard Class;MY-18295;Corporate;21215;OFF-ST-10000877;497.61;9;0;129.3786
1776;CA-2020-118976;28/04/2020;03/05/2020;Standard Class;MY-18295;Corporate;21215;OFF-AR-10004752;5.34;2;0;1.4952
1777;CA-2020-118976;28/04/2020;03/05/2020;Standard Class;MY-18295;Corporate;21215;OFF-LA-10000452;3.15;1;0;1.512
1778;CA-2021-105347;24/11/2021;28/11/2021;Standard Class;DP-13000;Consumer;90004;OFF-PA-10000675;368.91;9;0;180.7659
1779;CA-2021-105347;24/11/2021;28/11/2021;Standard Class;DP-13000;Consumer;90004;OFF-AR-10003045;14.7;5;0;6.615
1780;CA-2022-124667;11/11/2022;16/11/2022;Standard Class;BD-11770;Consumer;10011;TEC-AC-10003447;59.97;3;0;14.9925
1781;CA-2022-124667;11/11/2022;16/11/2022;Standard Class;BD-11770;Consumer;10011;OFF-ST-10002276;83.36;1;0;20.84
1782;CA-2021-111094;09/07/2021;13/07/2021;Standard Class;CB-12535;Corporate;2038;OFF-PA-10001609;6.58;2;0;3.0268
1783;CA-2021-111094;09/07/2021;13/07/2021;Standard Class;CB-12535;Corporate;2038;OFF-BI-10001597;122.94;3;0;59.0112
1784;CA-2023-166317;22/09/2023;26/09/2023;Standard Class;JE-15610;Corporate;53209;OFF-PA-10004475;219.84;4;0;107.7216
1785;CA-2023-166317;22/09/2023;26/09/2023;Standard Class;JE-15610;Corporate;53209;TEC-AC-10004510;98.16;6;0;9.816
1786;CA-2023-166317;22/09/2023;26/09/2023;Standard Class;JE-15610;Corporate;53209;OFF-BI-10002976;33.04;8;0;15.5288
1787;CA-2023-166317;22/09/2023;26/09/2023;Standard Class;JE-15610;Corporate;53209;TEC-PH-10001615;86.97;3;0;25.2213
1788;CA-2021-154326;15/02/2021;19/02/2021;Standard Class;RP-19855;Corporate;53142;TEC-PH-10001819;134.97;3;0;64.7856
1789;CA-2021-154326;15/02/2021;19/02/2021;Standard Class;RP-19855;Corporate;53142;TEC-PH-10000560;699.98;2;0;195.9944
1790;CA-2021-154326;15/02/2021;19/02/2021;Standard Class;RP-19855;Corporate;53142;TEC-AC-10004568;139.95;5;0;26.5905
1791;CA-2020-102008;30/09/2020;04/10/2020;Standard Class;RA-19915;Consumer;10011;OFF-PA-10004092;48.94;1;0;24.47
1792;CA-2020-120474;01/12/2020;03/12/2020;First Class;RP-19390;Consumer;53711;FUR-CH-10001854;2807.84;8;0;673.8816
1793;CA-2020-120474;01/12/2020;03/12/2020;First Class;RP-19390;Consumer;53711;OFF-AR-10000475;46.64;4;0;12.5928
1794;CA-2020-104773;08/12/2020;13/12/2020;Standard Class;TB-21175;Corporate;77041;OFF-ST-10000777;60.416;2;0.2;6.0416
1795;CA-2022-140774;05/09/2022;10/09/2022;Standard Class;BE-11455;Home Office;66062;OFF-AR-10004022;107.94;3;0;26.985
1796;US-2023-139465;27/08/2023;30/08/2023;First Class;MR-17545;Home Office;10024;OFF-ST-10002352;63.84;8;0;16.5984
1797;US-2023-139465;27/08/2023;30/08/2023;First Class;MR-17545;Home Office;10024;TEC-PH-10000455;347.97;3;0;100.9113
1798;US-2023-139465;27/08/2023;30/08/2023;First Class;MR-17545;Home Office;10024;OFF-BI-10003910;37.008;6;0.2;11.565
1799;CA-2022-100965;07/07/2022;11/07/2022;Standard Class;RM-19375;Consumer;95123;FUR-FU-10003039;215.65;5;0;73.321
1800;CA-2022-121034;08/08/2022;10/08/2022;Second Class;JF-15565;Consumer;75081;OFF-FA-10000585;11.168;4;0.2;3.6296
1801;CA-2022-121034;08/08/2022;10/08/2022;Second Class;JF-15565;Consumer;75081;OFF-PA-10001994;53.952;3;0.2;17.5344
1802;CA-2022-149461;13/11/2022;19/11/2022;Standard Class;AS-10135;Home Office;98002;FUR-FU-10004270;4.18;1;0;1.5048
1803;CA-2023-158379;22/09/2023;26/09/2023;Second Class;JA-15970;Consumer;19134;OFF-BI-10002498;5.607;1;0.7;-4.2987
1804;CA-2023-158379;22/09/2023;26/09/2023;Second Class;JA-15970;Consumer;19134;OFF-SU-10002881;4663.736;7;0.2;-1049.3406
1805;CA-2023-158379;22/09/2023;26/09/2023;Second Class;JA-15970;Consumer;19134;TEC-AC-10002926;79.984;2;0.2;22.9954
1806;US-2022-116729;25/12/2022;28/12/2022;First Class;GK-14620;Corporate;90049;TEC-PH-10002200;2575.944;7;0.2;257.5944
1807;US-2022-116729;25/12/2022;28/12/2022;First Class;GK-14620;Corporate;90049;OFF-PA-10002005;45.36;7;0;21.7728
1808;US-2022-116729;25/12/2022;28/12/2022;First Class;GK-14620;Corporate;90049;TEC-AC-10001465;254.24;7;0;76.272
1809;CA-2022-164938;11/02/2022;13/02/2022;First Class;PB-19210;Corporate;74133;TEC-PH-10004897;69.93;7;0;0.6993
1810;CA-2022-165484;23/10/2022;29/10/2022;Standard Class;HK-14890;Corporate;60610;FUR-FU-10001196;16.156;7;0.6;-12.117
1811;CA-2022-165484;23/10/2022;29/10/2022;Standard Class;HK-14890;Corporate;60610;OFF-PA-10000595;54.816;3;0.2;17.8152
1812;CA-2020-132612;09/06/2020;11/06/2020;Second Class;FO-14305;Consumer;22801;FUR-TA-10004534;1441.3;7;0;245.021
1813;US-2023-161193;20/11/2023;26/11/2023;Standard Class;BT-11680;Consumer;43055;FUR-FU-10001861;77.6;5;0.2;28.13
1814;US-2023-161193;20/11/2023;26/11/2023;Standard Class;BT-11680;Consumer;43055;FUR-FU-10000206;4.656;2;0.2;1.5714
1815;CA-2021-131597;14/09/2021;18/09/2021;Standard Class;SP-20620;Corporate;90045;FUR-TA-10002607;170.136;3;0.2;-8.5068
1816;CA-2021-164833;04/06/2021;04/06/2021;Same Day;LL-16840;Consumer;98105;OFF-LA-10000443;7.38;2;0;3.4686
1817;CA-2021-164833;04/06/2021;04/06/2021;Same Day;LL-16840;Consumer;98105;OFF-AR-10004685;9.26;2;0;3.0558
1818;CA-2021-125423;13/12/2021;15/12/2021;Second Class;MC-17575;Consumer;90036;OFF-LA-10001771;9.96;2;0;4.5816
1819;US-2020-130379;25/05/2020;29/05/2020;Standard Class;JL-15235;Consumer;60623;OFF-AP-10001394;75.6;2;0.8;-166.32
1820;US-2020-130379;25/05/2020;29/05/2020;Standard Class;JL-15235;Consumer;60623;FUR-FU-10002553;29.32;2;0.6;-24.189
1821;CA-2022-168956;16/02/2022;20/02/2022;Standard Class;EA-14035;Corporate;60623;OFF-AP-10004233;92.064;6;0.8;-225.5568
1822;CA-2022-168956;16/02/2022;20/02/2022;Standard Class;EA-14035;Corporate;60623;OFF-FA-10000304;6.976;4;0.2;1.8312
1823;CA-2022-168956;16/02/2022;20/02/2022;Standard Class;EA-14035;Corporate;60623;FUR-CH-10004754;62.958;3;0.3;-2.6982
1824;CA-2022-168956;16/02/2022;20/02/2022;Standard Class;EA-14035;Corporate;60623;OFF-PA-10000809;5.184;1;0.2;1.8144
1825;CA-2022-167507;22/12/2022;28/12/2022;Standard Class;SA-20830;Consumer;97756;OFF-BI-10003694;31.32;10;0.7;-25.056
1826;CA-2022-167507;22/12/2022;28/12/2022;Standard Class;SA-20830;Consumer;97756;FUR-FU-10001935;11.84;4;0.2;3.108
1827;CA-2022-167507;22/12/2022;28/12/2022;Standard Class;SA-20830;Consumer;97756;FUR-FU-10002878;22.784;1;0.2;4.8416
1828;CA-2022-109344;08/02/2022;11/02/2022;Second Class;CH-12070;Home Office;27604;TEC-PH-10002624;1127.976;3;0.2;126.8973
1829;US-2021-140851;13/07/2021;15/07/2021;Second Class;ND-18460;Corporate;31204;OFF-PA-10000019;38.88;6;0;18.6624
1830;CA-2020-103373;18/05/2020;24/05/2020;Standard Class;BS-11755;Consumer;44105;TEC-PH-10002885;779.796;2;0.4;-168.9558
1831;CA-2023-145884;21/10/2023;21/10/2023;Same Day;SL-20155;Home Office;74403;TEC-PH-10000895;1439.92;8;0;374.3792
1832;CA-2023-145884;21/10/2023;21/10/2023;Same Day;SL-20155;Home Office;74403;FUR-TA-10002356;262.11;1;0;62.9064
1833;CA-2021-131422;05/11/2021;09/11/2021;Standard Class;GB-14530;Corporate;28110;FUR-CH-10001270;207;3;0.2;25.875
1834;CA-2023-162691;01/08/2023;07/08/2023;Standard Class;AS-10045;Corporate;78745;TEC-MA-10000488;1439.982;3;0.4;-263.9967
1835;CA-2023-162691;01/08/2023;07/08/2023;Standard Class;AS-10045;Corporate;78745;OFF-PA-10003729;36.288;7;0.2;12.7008
1836;CA-2020-141278;21/06/2020;24/06/2020;First Class;RM-19375;Consumer;6450;OFF-AR-10003056;21.4;5;0;6.206
1837;CA-2023-122693;19/02/2023;21/02/2023;Second Class;NH-18610;Corporate;30076;OFF-AP-10002518;1245.86;7;0;361.2994
1838;CA-2020-117345;01/08/2020;05/08/2020;Standard Class;BF-10975;Corporate;28205;OFF-LA-10000240;17.544;3;0.2;5.9211
1839;CA-2020-117345;01/08/2020;05/08/2020;Standard Class;BF-10975;Corporate;28205;FUR-FU-10000629;44.128;4;0.2;12.1352
1840;CA-2020-117345;01/08/2020;05/08/2020;Standard Class;BF-10975;Corporate;28205;OFF-AP-10001005;62.92;1;0.2;10.2245
1841;CA-2020-117345;01/08/2020;05/08/2020;Standard Class;BF-10975;Corporate;28205;OFF-PA-10002377;78.304;2;0.2;29.364
1842;CA-2022-157763;18/07/2022;23/07/2022;Standard Class;KH-16330;Corporate;42104;FUR-CH-10000988;140.81;1;0;39.4268
1843;CA-2021-135391;09/02/2021;11/02/2021;Second Class;FA-14230;Corporate;78207;OFF-LA-10001074;40.096;4;0.2;13.5324
1844;CA-2021-135391;09/02/2021;11/02/2021;Second Class;FA-14230;Corporate;78207;FUR-FU-10001986;40.784;2;0.6;-30.588
1845;US-2023-113852;29/07/2023;02/08/2023;Standard Class;GW-14605;Consumer;98115;TEC-AC-10003027;90.57;3;0;11.7741
1846;US-2023-158512;12/01/2023;17/01/2023;Second Class;DA-13450;Home Office;20016;OFF-PA-10001804;40.08;6;0;19.2384
1847;US-2023-158512;12/01/2023;17/01/2023;Second Class;DA-13450;Home Office;20016;FUR-FU-10004973;37.68;2;0;15.8256
1848;CA-2023-128370;10/09/2023;10/09/2023;Same Day;FH-14275;Corporate;90004;FUR-CH-10002602;362.352;3;0.2;27.1764
1849;CA-2023-128370;10/09/2023;10/09/2023;Same Day;FH-14275;Corporate;90004;OFF-BI-10004140;7.184;2;0.2;2.245
1850;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;OFF-ST-10000464;34.76;1;0;9.7328
1851;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;TEC-AC-10002253;831.2;5;0;124.68
1852;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;OFF-PA-10000528;26.4;5;0;11.88
1853;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;OFF-EN-10000483;106.75;7;0;49.105
1854;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;OFF-PA-10003129;97.82;2;0;45.9754
1855;CA-2021-160472;20/07/2021;25/07/2021;Second Class;RK-19300;Consumer;46614;OFF-ST-10003442;141.4;5;0;38.178
1856;CA-2020-114643;13/06/2020;17/06/2020;Standard Class;FM-14215;Corporate;90032;OFF-AR-10003631;14.52;3;0;4.7916
1857;US-2023-158218;12/05/2023;15/05/2023;Second Class;AC-10420;Corporate;77041;OFF-ST-10000563;127.92;5;0.2;-15.99
1858;US-2023-158218;12/05/2023;15/05/2023;Second Class;AC-10420;Corporate;77041;OFF-BI-10002133;34.24;4;0.8;-53.072
1859;CA-2021-121608;03/09/2021;05/09/2021;First Class;JB-15400;Corporate;6010;OFF-AP-10002311;137.62;2;0;60.5528
1860;CA-2021-121608;03/09/2021;05/09/2021;First Class;JB-15400;Corporate;6010;TEC-PH-10004959;100.49;1;0;25.1225
1861;US-2023-121251;26/03/2023;27/03/2023;First Class;GM-14440;Consumer;10009;FUR-BO-10001918;257.568;2;0.2;-28.9764
1862;US-2023-121251;26/03/2023;27/03/2023;First Class;GM-14440;Consumer;10009;TEC-PH-10004896;119.96;4;0;33.5888
1863;CA-2020-151078;12/11/2020;12/11/2020;Same Day;RF-19840;Consumer;78207;OFF-ST-10001328;49.632;4;0.2;4.9632
1864;US-2022-100839;13/10/2022;17/10/2022;Standard Class;NC-18625;Corporate;80013;FUR-TA-10004575;727.45;5;0.5;-465.568
1865;US-2022-100839;13/10/2022;17/10/2022;Standard Class;NC-18625;Corporate;80013;FUR-FU-10001617;24.96;3;0.2;4.368
1866;US-2023-116659;12/11/2023;12/11/2023;Same Day;NG-18355;Corporate;43055;TEC-PH-10002824;370.782;3;0.4;-92.6955
1867;CA-2023-118857;15/04/2023;18/04/2023;First Class;AH-10075;Corporate;89015;FUR-FU-10004460;196.45;5;0;70.722
1868;CA-2021-127110;25/06/2021;01/07/2021;Standard Class;CH-12070;Home Office;19143;OFF-PA-10003309;31.104;6;0.2;10.8864
1869;CA-2021-127110;25/06/2021;01/07/2021;Standard Class;CH-12070;Home Office;19143;OFF-ST-10002554;78.256;2;0.2;-17.6076
1870;CA-2022-148201;26/08/2022;29/08/2022;Second Class;CC-12145;Consumer;98103;OFF-PA-10000019;6.48;1;0;3.1104
1871;CA-2020-116932;21/07/2020;25/07/2020;Standard Class;ME-18010;Corporate;94122;OFF-AR-10002067;99.2;5;0;25.792
1872;CA-2020-116932;21/07/2020;25/07/2020;Standard Class;ME-18010;Corporate;94122;FUR-CH-10001215;801.568;2;0.2;50.098
1873;CA-2020-116932;21/07/2020;25/07/2020;Standard Class;ME-18010;Corporate;94122;FUR-TA-10004175;272.848;1;0.2;27.2848
1874;CA-2023-142888;21/11/2023;25/11/2023;Standard Class;BP-11230;Consumer;99207;FUR-TA-10004767;70.98;1;0;20.5842
1875;CA-2020-147914;04/06/2020;09/06/2020;Standard Class;MP-17470;Home Office;43229;OFF-PA-10001685;16.224;2;0.2;5.8812
1876;US-2022-112977;10/03/2022;16/03/2022;Standard Class;CJ-12010;Consumer;11561;FUR-BO-10003272;176.784;1;0.2;-22.098
1877;CA-2023-112039;25/03/2023;29/03/2023;Standard Class;JC-15775;Consumer;78207;TEC-PH-10000984;470.376;3;0.2;47.0376
1878;CA-2023-118885;29/12/2023;02/01/2024;Standard Class;JG-15160;Consumer;90049;FUR-CH-10002880;393.568;4;0.2;-44.2764
1879;CA-2023-118885;29/12/2023;02/01/2024;Standard Class;JG-15160;Consumer;90049;TEC-PH-10002563;302.376;3;0.2;22.6782
1880;US-2023-166611;28/03/2023;02/04/2023;Standard Class;CK-12760;Corporate;32216;OFF-BI-10001191;68.742;9;0.7;-48.1194
1881;CA-2021-109512;05/03/2021;05/03/2021;Same Day;LF-17185;Consumer;10011;OFF-EN-10002621;29.34;3;0;14.67
1882;CA-2021-109512;05/03/2021;05/03/2021;Same Day;LF-17185;Consumer;10011;FUR-CH-10001146;383.607;7;0.1;63.9345
1883;CA-2021-109512;05/03/2021;05/03/2021;Same Day;LF-17185;Consumer;10011;OFF-ST-10000689;563.4;4;0;67.608
1884;CA-2022-118570;13/11/2022;17/11/2022;Standard Class;CC-12430;Home Office;19143;OFF-PA-10001289;217.056;7;0.2;78.6828
1885;CA-2023-154718;19/01/2023;23/01/2023;Second Class;DL-12865;Consumer;76248;OFF-LA-10003714;6;2;0.2;2.1
1886;CA-2022-147578;22/04/2022;26/04/2022;Second Class;PG-18895;Consumer;94122;FUR-FU-10001889;31.56;3;0;10.4148
1887;CA-2020-140165;13/05/2020;15/05/2020;First Class;EH-14005;Home Office;33012;OFF-FA-10002815;7.104;2;0.2;2.3976
1888;CA-2020-140165;13/05/2020;15/05/2020;First Class;EH-14005;Home Office;33012;OFF-BI-10004519;398.352;8;0.7;-331.96
1889;CA-2020-142587;21/10/2020;22/10/2020;First Class;TB-21520;Consumer;45014;OFF-AP-10004708;121.792;4;0.2;13.7016
1890;CA-2020-142587;21/10/2020;22/10/2020;First Class;TB-21520;Consumer;45014;FUR-TA-10000617;409.59;3;0.4;-122.877
1891;CA-2020-157623;14/03/2020;18/03/2020;Standard Class;DK-13225;Corporate;92646;OFF-PA-10001204;10.56;2;0;4.752
1892;CA-2020-157623;14/03/2020;18/03/2020;Standard Class;DK-13225;Corporate;92646;OFF-AR-10003723;3.38;1;0;1.2506
1893;CA-2023-145310;22/12/2023;24/12/2023;Second Class;JP-15520;Consumer;32127;OFF-EN-10002621;7.824;1;0.2;2.934
1894;CA-2022-100083;24/11/2022;29/11/2022;Standard Class;CD-11980;Consumer;97504;OFF-PA-10000241;24.784;1;0.2;7.745
1895;US-2023-108063;02/12/2023;05/12/2023;First Class;AS-10090;Consumer;22901;OFF-AR-10001446;34.65;3;0;10.395
1896;CA-2021-109197;31/12/2021;04/01/2022;Standard Class;JO-15280;Consumer;59801;OFF-BI-10004632;487.984;2;0.2;152.495
1897;CA-2023-141789;03/10/2023;06/10/2023;First Class;AC-10450;Consumer;55407;OFF-BI-10001359;1793.98;2;0;843.1706
